,0,1,2,3
379,0.00012839795,0.9994648,0.00020469524,0.00020206133
380,0.000100716,0.99958926,0.00015482353,0.0001551567
381,0.00012271437,0.9995159,0.00017725096,0.00018411929
382,9.7294185e-05,0.9995964,0.00015423457,0.00015212834
383,0.00011968784,0.99951077,0.00016944719,0.00020004525
384,0.00012380129,0.99949,0.00018195946,0.00020423533
385,0.000132196,0.9994469,0.0001808843,0.00023994994
386,0.00014201345,0.99939346,0.0002159641,0.00024849328
387,0.00022374614,0.9990414,0.0003288551,0.00040594905
388,0.00012700645,0.99947256,0.00019314249,0.00020732274
389,9.97021e-05,0.9995859,0.00015161996,0.00016275168
390,0.00015063552,0.99939203,0.00021142483,0.00024589433
391,8.217836e-05,0.99966395,0.00010950518,0.00014434171
392,8.3659565e-05,0.99963295,0.00013638964,0.00014694351
393,0.00015144574,0.99935764,0.00024368381,0.00024721696
394,0.0001105589,0.9995408,0.0001681304,0.00018047428
395,0.00014137068,0.99941945,0.00021666431,0.00022247688
396,0.00019131007,0.99918205,0.00031434794,0.00031229097
397,0.010110956,0.9790754,0.0014031703,0.009410514
398,0.99431556,0.004230528,0.00012575704,0.0013280798
399,0.9972873,0.0025228115,6.8880276e-05,0.00012102326
400,0.997227,0.0026389132,6.191781e-05,7.215257e-05
401,0.0033077137,0.6366392,0.35580003,0.004253106
402,0.002716398,0.15093814,0.84210265,0.004242802
403,0.0016238732,0.01762449,0.978178,0.0025736066
404,0.0010065588,0.0023437722,0.9933252,0.0033245832
405,0.0009232855,0.023085749,0.9731424,0.0028485477
406,0.0011505336,0.27629566,0.71758807,0.004965778
407,0.0009868982,0.042989638,0.95297587,0.0030475948
408,0.0013833503,0.013711537,0.9810523,0.0038528114
409,0.0018186197,0.04553652,0.9504264,0.0022184192
410,0.00036603105,0.0024376684,0.99674976,0.00044649816
411,0.0014347056,0.096466,0.9002221,0.0018772243
412,0.00091462815,0.010164833,0.98008335,0.008837118
413,0.0018143508,0.37751365,0.6150826,0.005589412
414,0.001175575,0.36747617,0.6274283,0.003919989
415,0.00077221205,0.39847714,0.59954375,0.0012068818
416,0.00045307202,0.90195227,0.09472742,0.0028672374
417,0.00034261917,0.99301904,0.0029640798,0.003674244
418,0.0047323285,0.9875896,0.0012721563,0.0064059123
419,0.004518083,0.16438043,0.82389355,0.007207908
420,0.0019663498,0.012764721,0.98388034,0.0013886326
421,0.0050217356,0.030263474,0.9579395,0.0067752684
422,0.00033866995,0.0008910299,0.9981913,0.0005790223
423,0.0015444134,0.0013939459,0.99633896,0.00072270766
424,0.0002917555,0.0004736407,0.9943974,0.004837225
425,0.00041162872,0.0006606164,0.046520405,0.95240736
426,7.6041775e-05,0.00015945281,0.0009268764,0.99883765
427,0.00014752842,0.0003636741,0.00522628,0.9942625
428,0.0004533705,0.020246908,0.08122097,0.89807874
429,0.0004306894,0.9580397,0.038307752,0.0032218702
430,0.00023133862,0.0039186887,0.00208577,0.99376416
431,0.00034998168,0.013419637,0.0010234915,0.9852069
432,0.00020108088,0.0041229953,0.00038799204,0.9952879
433,0.0002299303,0.005603612,0.0009033595,0.99326307
434,0.0014535596,0.82307255,0.00235796,0.17311598
435,0.00132694,0.11016405,0.0026779475,0.885831
436,0.0023452996,0.2670388,0.0041424367,0.72647345
437,0.0018269772,0.9908283,0.0033829105,0.003961854
438,0.0003276845,0.9985678,0.0005215293,0.0005829943
439,0.00028960613,0.9989717,0.00038543768,0.0003532554
440,0.00023924722,0.9991092,0.00032735322,0.00032412406
441,0.00013454077,0.9994856,0.00020379414,0.00017603842
442,0.00014392193,0.99942845,0.00022057415,0.00020698408
443,5.7832167e-05,0.9997632,8.863342e-05,9.032485e-05
444,8.373359e-05,0.99965715,0.00012832985,0.00013077898
445,5.519151e-05,0.99978966,7.107787e-05,8.406099e-05
446,7.509919e-05,0.9996352,0.00019803859,9.1604474e-05
447,7.390155e-05,0.9997327,9.9728146e-05,9.366359e-05
448,7.941165e-05,0.99966156,0.00012034529,0.00013870244
449,8.505879e-05,0.9995859,0.00021451878,0.0001144446
450,0.00012369013,0.9993794,0.00032396754,0.00017289146
451,0.00012279538,0.99772364,0.0020089007,0.00014466127
452,0.00018269042,0.9993364,0.00024183629,0.00023903933
453,0.00011903612,0.99956673,0.00015346601,0.00016069654
454,0.00016137242,0.999398,0.00021696402,0.00022367813
455,0.000104346174,0.9996306,0.0001345273,0.0001304988
456,0.00011118659,0.99955255,0.00015229774,0.00018398667
457,0.000110850684,0.9995777,0.00015140443,0.00016007181
458,0.00016578182,0.9993162,0.00025210937,0.00026588622
459,8.5170184e-05,0.9996587,0.00011954105,0.00013659881
