Date,strategy_return,cumulative_return
2020-04-16,0.00443588680270246,1.0999667884357462
2020-04-17,0.0010231619334537304,1.1010922325817372
2020-04-20,-0.0015846245379556915,1.0993474148114357
2020-04-21,-0.007660554821959575,1.0909258036718932
2020-04-22,0.003915477027416659,1.0951972985947864
2020-04-23,0.0030044916930853875,1.098487809780704
2020-04-24,-0.0015630265301195044,1.096770844191004
2020-04-27,-0.0013405307072285602,1.095300589195573
2020-04-28,-0.00019007936879483767,1.0950923951509381
2020-04-29,0.007109810758102841,1.102878294843099
2020-04-30,-0.0100130867928659,1.0918350787548672
2020-05-01,-0.004771101596468495,1.0866258226675394
2020-05-04,0.0017063359098707042,1.0884799713293498
2020-05-05,0.0024880495451283565,1.091188163426897
2020-05-06,-0.00686867773314418,1.0836931435860961
2020-05-07,0.008337413491026624,1.0927283414215638
2020-05-08,0.0009875216550569216,1.093807434321812
2020-05-11,-0.0028319328307189074,1.0907098451380717
2020-05-12,-0.0036174885107328352,1.0867642148047414
2020-05-13,-0.001612625630655451,1.0850116709774682
2020-05-14,0.005933567795348649,1.0914496612859577
2020-05-15,0.0012158747748114208,1.0927767273970916
2020-05-18,0.0015152795254112716,1.0944325895979623
2020-05-19,-0.0005513727200986973,1.093829149324071
2020-05-20,0.0001740683592295397,1.0940195503693713
2020-05-21,-0.004140011655867016,1.0894902966790958
2020-05-22,0.003550905866898036,1.093358974165502
2020-05-26,-0.003310683702357476,1.0897392084289061
2020-05-27,0.004382169498513932,1.094514630349418
2020-05-28,-0.0016651584582449198,1.0926920900550188
2020-05-29,0.003936550011831774,1.0969935271150533
2020-06-01,-0.00034127215164891944,1.0966191537737098
2020-06-02,0.00023489193005787857,1.096876740763278
2020-06-03,0.015936251517474142,1.114356844387749
2020-06-04,-0.0031340775144649167,1.1108643636586633
2020-06-05,0.03622294664265602,1.1511031442306991
2020-06-08,0.018839412589258718,1.1727892512976543
2020-06-09,-0.011272369829057861,1.1595691371254833
2020-06-10,-0.013348912693727169,1.1440901499516547
2020-06-11,-0.06625790865851824,1.0682851292990476
2020-06-12,-0.0014984226774492734,1.0666843866353242
2020-06-15,-0.002044149327312328,1.064503924463929
2020-06-16,0.02139364136654035,1.087277539657185
2020-06-17,-0.007014211304333714,1.0796511452475734
2020-06-18,0.0027325096729041223,1.0826013024453245
2020-06-19,-0.0019999360886629883,1.0804361690309305
2020-06-22,0.002340304493950503,1.0829647186527402
2020-06-23,0.0048809335582177815,1.0882505974903784
2020-06-24,-0.03142371781419389,1.054053717803713
2020-06-25,0.003876724845906143,1.0581399940404426
2020-06-26,0.005057932009368582,1.063491994186693
2020-06-29,-0.0006300751361600799,1.0628219143236506
2020-06-30,-0.0007316269049891023,1.0620443252159195
2020-07-01,0.0002608375645639759,1.062321346271168
2020-07-02,0.0024445411475157107,1.0649182345140122
2020-07-06,0.0039444320600773965,1.0691187321395903
2020-07-07,0.0014380865616726362,1.0706562174211127
2020-07-08,0.0016692457421490392,1.0724434057533483
2020-07-09,0.0016263950208460169,1.0741876223686047
2020-07-10,0.001233517474782286,1.075512651571991
2020-07-13,-0.001994427885201855,1.0733676191488084
2020-07-14,0.0047244002058930415,1.078438637349714
2020-07-15,0.0014610201997326652,1.080014257983054
2020-07-16,-0.001234937092193444,1.078680508315773
2020-07-17,0.0012535052360002964,1.0800326399809181
2020-07-20,0.00357180480790582,1.0838903057570972
2020-07-21,0.0019320101923786307,1.0859843928752402
2020-07-22,0.00031563037767056123,1.0863271625393078
2020-07-23,-0.011583407651196509,1.0737437921730475
2020-07-24,-0.0011872031510639645,1.0724690401595443
2020-07-27,0.0017322283934914637,1.0743268014820493
2020-07-28,0.001365307237637026,1.0757935876397
2020-07-29,0.0039042737282982687,1.0799937802809934
2020-07-30,-0.002025462866926875,1.0778062929825223
2020-07-31,0.005253607979803632,1.0834686647240177
2020-08-03,0.010016630278595375,1.0943213697570016
2020-08-04,0.008515125340050344,1.1036396533827781
2020-08-05,0.008691587669527469,1.1132320341857216
2020-08-06,0.004297828614968257,1.1180165146773442
2020-08-07,0.00019636988173000764,1.1182360594481036
2020-08-10,0.007875484469179584,1.1270427101671636
2020-08-11,-0.009990443926730708,1.115783053168208
2020-08-12,0.014533535542950626,1.1319993258296501
2020-08-13,-0.004165070230677293,1.1272844691364903
2020-08-14,0.001432562838144369,1.1288993749749925
2020-08-17,0.0005015340853517825,1.1294655564904748
2020-08-18,-0.0031149197840013134,1.1259473618832145
2020-08-19,-0.005648440203394056,1.119587515537448
2020-08-20,-0.0029460542551691107,1.1162891499732646
2020-08-21,-0.001329156351761157,1.1148054271591756
2020-08-24,0.005299200972606666,1.1207130051630447
2020-08-25,0.0007166720463230522,1.1215161888457956
2020-08-26,0.003937127226400295,1.1259317407677492
2020-08-27,-0.002611938153553994,1.1229908766957404
2020-08-28,0.009349367001407316,1.133490130541201
2020-08-31,-0.0009897402554645829,1.1323682697298325
2020-09-01,0.009788219014153499,1.143452138358626
2020-09-02,0.004688217470800643,1.1488128906507034
2020-09-03,-0.03068834301273496,1.113557726604963
2020-09-04,-0.006275746432594431,1.106569320674734
2020-09-08,-0.008172829628053956,1.097525518145228
2020-09-09,0.0024320065066131876,1.1001947073465312
2020-09-10,-0.008105344646659646,1.0912772500650567
2020-09-11,-0.00018314407458528401,1.0910773891029775
2020-09-14,0.005741441212150093,1.0973417457904184
2020-09-15,-0.00446207909886262,1.0924453201222175
2020-09-16,0.012545255110089358,1.106150325356974
2020-09-17,-0.001961628515630087,1.1039804693361803
2020-09-18,-0.006491667630620629,1.0968137950585533
2020-09-21,-0.015454065849117057,1.0798635624454984
2020-09-22,-0.004392097238979415,1.0751206966744071
2020-09-23,-0.014633532717100108,1.0593878827847907
2020-09-24,4.6687288384261657e-05,1.0594373427323849
2020-09-25,0.0006034135550145308,1.0600766215856783
2020-09-28,0.009697178048564603,1.0703563733303154
2020-09-29,-0.0016138981840580046,1.0686289271231026
2020-09-30,0.0028599601118302898,1.0716851632290225
2020-10-01,0.011792108625915954,1.0843225910866017
2020-10-02,-0.008529434900058863,1.0750739321352654
2020-10-05,0.017885197222547555,1.0943018414403243
2020-10-06,-0.01167222856503028,1.0815289002278994
2020-10-07,0.017503324338025938,1.1004592513495368
2020-10-08,0.014023572293527197,1.1158916212169179
2020-10-09,0.005105003582901512,1.12158825194136
2020-10-12,0.015947087651841673,1.1394743181043447
2020-10-13,-0.0064087576261459556,1.132171703378396
2020-10-14,-0.0055143786679449965,1.1259284798888352
2020-10-15,0.0021016140703389533,1.128294747024365
2020-10-16,-0.0068494295492723236,1.1205665716438076
2020-10-19,-0.01608817317583464,1.1025387025841507
2020-10-20,0.0013060306903232748,1.1039786519669947
2020-10-21,-0.0047894065805529,1.098691249346474
2020-10-22,0.00873863791394128,1.1082923143537287
2020-10-23,-0.0005087894802284199,1.1077284268831675
2020-10-26,-0.007464595598442561,1.0994596821435858
2020-10-27,-0.0017489107533367812,1.0975368252826245
2020-10-28,-0.010256782589059245,1.0862796286822143
2020-10-29,-0.0026709065489436182,1.083378277307983
2020-10-30,-0.0011179186530878792,1.08216714852343
2020-11-02,0.005631628788318532,1.0882615121908272
2020-11-03,0.0028356898556569253,1.0913474843212487
2020-11-04,-0.006102359778129413,1.084687689328964
2020-11-05,0.024036829942262406,1.11076014285783
2020-11-06,-0.005837661265021389,1.1042759013971393
2020-11-09,0.03343964604790235,1.141202496679088
2020-11-10,0.004374433415943381,1.146194611014919
2020-11-11,0.0068074240050500995,1.1539972437244013
2020-11-12,-0.013842148797845578,1.1380234421644644
2020-11-13,0.01820749792751939,1.1587440016291422
2020-11-16,0.024010386444633845,1.1865658928986593
2020-11-17,0.00041879558875348457,1.1870628214603707
2020-11-18,-0.014440767301202051,1.1699207234837532
2020-11-19,0.004356611825007006,1.1750176139420032
2020-11-20,-0.0023977123273220546,1.172200259724234
2020-11-23,0.0012598726763222434,1.1736770828026384
2020-11-24,0.008409612563742924,1.1835472523439525
2020-11-25,0.00017837108911206156,1.1837583629563688
2020-11-27,0.0015252406876582747,1.1855638793759056
2020-11-30,-0.006808097901324167,1.1774924444168406
2020-12-01,0.013523440648335106,1.1934161936027747
2020-12-02,0.0029877509310858863,1.1969818239463843
2020-12-03,0.0036618991347970864,1.2013650506518612
2020-12-04,0.008282027319591073,1.2113147888221618
2020-12-07,0.004869554359925449,1.217213352033313
2020-12-08,0.005661456544137411,1.2241045525307936
2020-12-09,-0.013997414196870478,1.2069702540887453
2020-12-10,0.002859384191998715,1.2104214457534992
2020-12-11,-0.0016109930735024869,1.2084714651883715
2020-12-14,-0.00038989948002376984,1.208000282792471
2020-12-15,0.015802413065714338,1.2270896022446574
2020-12-16,0.002248089198225972,1.229848209124719
2020-12-17,0.008639547701885186,1.2404735413935302
2020-12-18,-0.003388107911246635,1.2362706831742425
2020-12-21,-0.0022830523500993183,1.2334482124856627
2020-12-22,0.0011252974946147354,1.23483620866891
2020-12-23,0.002754709659795407,1.2382378239011953
2020-12-24,0.0029087701608378758,1.24183957313538
2020-12-28,0.003498090411609811,1.2461836402389224
2020-12-29,-0.00549725573650719,1.2393330500738775
2020-12-30,0.005610209596460613,1.2462859682446126
2020-12-31,0.00023149570363041318,1.246574478091756
2021-01-04,-0.010615040335020198,1.2333420397262052
2021-01-05,0.008786917359409719,1.2441793143051652
2021-01-06,0.01182327553938122,1.2588895891585936
2021-01-07,0.01821035041120169,1.2818144097061852
2021-01-08,0.004893288775225457,1.2880866977691228
2021-01-11,-0.0033920498113841563,1.2837174435289085
2021-01-12,0.010159438513932818,1.2967592919657034
2021-01-13,-0.00015743117251514364,1.2965551416298993
2021-01-14,0.007266456498778107,1.30597650316482
2021-01-15,-0.015325077856476143,1.2859623115750907
2021-01-19,0.013318111194160485,1.3030889006321473
2021-01-20,0.012744540253008307,1.319696169579502
2021-01-21,-0.0058244055770636525,1.3120097238493735
2021-01-22,-0.0006419532556510288,1.3111674749357027
2021-01-25,0.0014235017281186918,1.313033924102127
2021-01-26,-0.005691756397703795,1.3055604548642166
2021-01-27,-0.022060557135039904,1.276759063856436
2021-01-28,0.002961197016004158,1.280539798986484
2021-01-29,-0.007878075525189364,1.2704516097370575
2021-02-01,0.0058939872045104865,1.2779396352687975
2021-02-02,0.003469582709011592,1.2823735525304867
2021-02-03,0.009397073602727684,1.2944241111898072
2021-02-04,0.003759342937103444,1.2992902953298249
2021-02-05,0.007664696804173576,1.3092489615041332
2021-02-08,0.017548445224217536,1.3322242451899522
2021-02-09,-0.0014410713903766246,1.3303044149446428
2021-02-10,0.0017013572856211078,1.3325677380531027
2021-02-11,-0.0011812839922376254,1.3309935971155682
2021-02-12,0.0066765869400525315,1.3398800915833635
2021-02-16,-0.00615401243521328,1.3316344528380648
2021-02-17,-0.005939874391696159,1.3237247114525517
2021-02-18,-0.006043787265554101,1.3157244008983755
2021-02-19,0.008760834713818928,1.3272512449035845
2021-02-22,0.010697845668023127,1.3414499738842547
2021-02-23,0.0024388102680555582,1.3447215158546464
2021-02-24,0.010986781138151935,1.3594956768411053
2021-02-25,-0.009637573310093807,1.3463934375907936
2021-02-26,-0.009306984467175516,1.3338625747804291
2021-03-01,0.010227750733979971,1.3475049887086683
2021-03-02,-0.002691871565083093,1.3438776783457558
2021-03-03,0.003907403008954868,1.3491287500297915
2021-03-04,0.0008565279340286898,1.3502843164907932
2021-03-05,0.010483185939871919,1.364439598052259
2021-03-08,0.0032891367833794314,1.368927426522912
2021-03-09,-0.0022216013393468637,1.3658862155186802
2021-03-10,0.00636022651930378,1.3745735612489733
2021-03-11,-4.458237165856937e-05,1.3745122794995936
2021-03-12,-0.00036293901445706424,1.374013415367513
2021-03-15,0.006149074852891845,1.3824623267074854
2021-03-16,-0.0028923688505765877,1.378463735736621
2021-03-17,0.005631176105918012,1.3862261077881755
2021-03-18,-0.020355981954554375,1.3580081141531073
2021-03-19,0.0003973798158516785,1.3585477591674344
2021-03-22,-0.007101195192487813,1.3489004463512695
2021-03-23,-0.00907406175256201,1.3366604404030196
2021-03-24,0.003989081893415992,1.3419924883634768
2021-03-25,0.005565613891378274,1.3494615003988377
2021-03-26,0.007065917302493369,1.3589966837635545
2021-03-29,-0.009234219872253162,1.346447409580019
2021-03-30,0.00042225905290327315,1.3470159591879722
2021-03-31,0.000847841849551417,1.3481580156901856
2021-04-01,0.007924640752812694,1.358841683642555
2021-04-05,0.009761216285818736,1.372105631214776
2021-04-06,0.000952430147345501,1.3734124659832876
2021-04-07,-0.003845324534326705,1.3681312493320918
2021-04-08,0.008601529518637074,1.3798992706585915
2021-04-09,0.0014814228571599641,1.3819434849787235
2021-04-12,-0.002728188665003378,1.3781732824273294
2021-04-13,0.004776864029590183,1.3847566288066988
2021-04-14,-0.0024774434261936318,1.3813259725997837
2021-04-15,0.011600959662559585,1.3973506794887598
2021-04-16,0.003041630804940132,1.4016009043607969
2021-04-19,-0.007457041714057117,1.3911491079505183
2021-04-20,-0.007882179985738591,1.3801838202946526
2021-04-21,0.007606162109651931,1.3906817221729324
2021-04-22,-0.008051413235719656,1.3794847689483558
2021-04-23,0.0037654392676234882,1.3846791350664422
2021-04-26,0.005313063306961674,1.392036022970879
2021-04-27,-0.0013936425612125491,1.3900960223225258
2021-04-28,0.00024582688636842764,1.3904377452994463
2021-04-29,0.0005307380852652976,1.391175703566067
2021-04-30,-0.007522718901314951,1.3807102798058004
2021-05-03,0.003675243140496748,1.38578472579067
2021-05-04,-0.010860553997363409,1.3707343359474988
2021-05-05,0.007484290300823083,1.3809933096430358
2021-05-06,0.003558433421484957,1.3859074823909165
2021-05-07,0.005042876950888725,1.39289644328993
2021-05-10,-0.001422951749135237,1.3909144188595863
2021-05-11,-0.006597157939225462,1.3817383367584237
2021-05-12,-0.0015790143661639554,1.3795565520744026
2021-05-13,0.0007036332004566938,1.3805272538663498
2021-05-14,0.009925232083930757,1.3942293072591647
2021-05-17,0.007186650056965654,1.404249145389602
2021-05-18,-0.006539530038101664,1.395066015922348
2021-05-19,-0.0057413910462539245,1.3870563963895983
2021-05-20,-0.0014367207741493304,1.3850635836499887
2021-05-21,-0.0009253145307463295,1.3837819641900297
2021-05-24,0.008818859580613458,1.3959853430224072
2021-05-25,-0.0003570099387454895,1.395486962380605
2021-05-26,0.005594935183057231,1.403294621483926
2021-05-27,0.0018689675985086307,1.4059173336626407
2021-05-28,0.0020120768848288506,1.4087461474316836
2021-06-01,0.0011142600219271603,1.4103158569448107
2021-06-02,0.002400011787522194,1.4137006316256078
2021-06-03,-0.010515186473861793,1.3988353058658485
2021-06-04,0.010306845422028699,1.413252885134284
2021-06-07,0.004857391255957966,1.4201176073409927
2021-06-08,0.0020460928075863305,1.4230232997632997
2021-06-09,-0.0024568317535123008,1.4195271709344532
2021-06-10,0.002986785919824375,1.4237669947014082
2021-06-11,0.0008924323951662316,1.4250376104906481
2021-06-14,0.0007564989096994768,1.426115649889265
2021-06-15,-0.00374985715653392,1.4207679199134828
2021-06-16,-0.007063656366262411,1.4107321035510045
2021-06-17,-0.0073996392969164215,1.400293194840147
2021-06-18,-0.012396677088351599,1.3829342122746975
2021-06-21,0.013380174816016254,1.4014381137939826
2021-06-22,0.00365376159153748,1.40655863454708
2021-06-23,0.00047811678727524565,1.4072311338425438
2021-06-24,0.006405674186735155,1.416245397991369
2021-06-25,0.001829309209988056,1.418836148741518
2021-06-28,0.0015490239519706794,1.4210339599198403
2021-06-29,-0.0027805405969192343,1.4170827173046823
2021-06-30,0.0010621450204110483,1.418587864656378
2021-07-01,0.0045449242620895225,1.425035239060361
2021-07-02,0.004043166000060272,1.4307968930878174
2021-07-06,-0.0017668828177175577,1.428268842641777
2021-07-07,3.833999721528092e-05,1.4283236024652264
2021-07-08,-0.006011485898582358,1.4197372552703944
2021-07-09,0.010337066959690777,1.434413174343292
2021-07-12,0.0017716010363779122,1.4369543822095527
2021-07-13,-0.0052383394741585265,1.4294271273466594
2021-07-14,-0.000347231852143165,1.4289307847177273
2021-07-15,-0.002119141341877951,1.4259026784171498
2021-07-16,-0.009269979564248748,1.4126845897276152
2021-07-19,-0.010136602133218514,1.3983647681018174
2021-07-20,0.00817414911698555,1.4097952102362206
2021-07-21,0.009607450020171698,1.4233397472572424
2021-07-22,-0.006202350399702649,1.4145116954069288
2021-07-23,0.00577463554128792,1.4226799849167933
2021-07-26,0.0009460541915587983,1.4240259172797705
2021-07-27,-0.006395402023559121,1.4149186990467988
2021-07-28,0.005795493924211553,1.423118851770378
2021-07-29,0.006182044600129222,1.431916635983307
2021-07-30,-0.006140353035141655,1.4231241623214772
2021-08-02,-0.002057115796357867,1.4201966311269871
2021-08-03,0.004406641271374079,1.4264549282151777
2021-08-04,-0.0039222598378983176,1.4208600013396673
2021-08-05,0.006674032264267021,1.4303428668316147
2021-08-06,-0.006813111238018632,1.4205977817713844
2021-08-09,-0.00371874479963078,1.415314941158055
2021-08-10,0.005219208813530873,1.4227017653728689
2021-08-11,0.004762245050577557,1.4294770198134636
2021-08-12,0.0012069075647118566,1.4312022664422583
2021-08-13,-0.003821966739155423,1.425732258982912
2021-08-16,-0.004809198541814508,1.4188756294819935
2021-08-17,-0.003074092147575634,1.4145138750510167
2021-08-18,-0.005115181127435986,1.4072783803728592
2021-08-19,-0.00813066049840515,1.395836277635302
2021-08-20,-0.00021550143753593646,1.3955354729109068
2021-08-23,0.001065298730025976,1.397022135077905
2021-08-24,-0.0014340637361888065,1.3950187162953367
2021-08-25,0.0031063342571572175,1.3993521107231401
2021-08-26,-0.005530652734588176,1.3916127801453175
2021-08-27,0.01547313712310927,1.4131453955147775
2021-08-30,0.0016440367621742558,1.415468658495301
2021-08-31,0.0004156368364902352,1.416056979410669
2021-09-01,0.0022441445739596055,1.419234815997431
2021-09-02,0.007144973423136869,1.429375211038923
2021-09-03,-0.0012210816412922432,1.4276298272102053
2021-09-07,-0.0032184040986891873,1.423035137522901
2021-09-08,-0.004628472558058994,1.4164486584397225
2021-09-09,0.001840607284713197,1.419055784158869
2021-09-10,-0.0016009748770023642,1.4167839114993657
2021-09-13,0.008293185963798098,1.428533563947947
2021-09-14,-0.004767469641669869,1.4217230735497188
2021-09-15,0.0074163869171387405,1.4322671219521872
2021-09-16,-0.0008402514427788457,1.431063657436522
2021-09-17,-0.0004959087500274742,1.430353980446953
2021-09-20,-0.008613592255826702,1.418033494477884
2021-09-21,0.000905581088123344,1.4193176387928086
2021-09-22,0.00729907684255446,1.4296773473023503
2021-09-23,0.007005300105017627,1.4396926661735487
2021-09-24,0.000588754792143247,1.440540292129972
2021-09-27,0.007560067308944213,1.4514308736997206
2021-09-28,-0.003159240076802782,1.4468454551148195
2021-09-29,-0.00023999013060725915,1.446498226485078
2021-09-30,-0.0018873657945137623,1.4437681552105854
2021-10-01,0.009282507931866014,1.457169944563103
2021-10-04,0.0034141832336993423,1.4621449897564809
2021-10-05,0.0021405240617507707,1.465274746288823
2021-10-06,-0.002746470861948519,1.4612504118933916
2021-10-07,0.002169790217246004,1.4644210187420645
2021-10-08,-0.0035771431492047476,1.45918257512732
2021-10-11,-0.0056321432496574675,1.450964249836799
2021-10-12,0.0010143088165626701,1.4524359756679255
2021-10-13,0.0006986940358548406,1.4534507840215858
2021-10-14,0.013027632122628408,1.4723858061441648
2021-10-15,-0.0012798231414899441,1.4705014127162603
2021-10-18,0.0024895615445298946,1.4741623164845357
2021-10-19,0.005557319244837822,1.4823547070959497
2021-10-20,0.0045068763868276185,1.4890354965222634
2021-10-21,0.002591894111649562,1.4928949188577367
2021-10-22,-0.0014226499669717785,1.4907710519507313
2021-10-25,0.008003248245936012,1.5027020627573482
2021-10-26,-0.002721688746292167,1.4986121754641115
2021-10-27,-0.004468749729246074,1.4919152527107615
2021-10-28,0.010114509876615774,1.5070052442693782
2021-10-29,-0.0004556898021087219,1.5063185173478402
2021-11-01,0.009068729977167733,1.5199789132412753
2021-11-02,0.0020424818809808565,1.5230834426310436
2021-11-03,0.006569255808971525,1.533088967384096
2021-11-04,0.007123754869552995,1.5440103173809565
2021-11-05,0.007788221650228355,1.5560354119629587
2021-11-08,0.0015479493805651834,1.5584440760150444
2021-11-09,-0.0027683521443170878,1.5541297540154098
2021-11-10,-0.00691028211084499,1.5433902789783052
2021-11-11,0.00418647012655643,1.5498516362748653
2021-11-12,0.005242025039289444,1.557975997359402
2021-11-15,-0.0013501075755947833,1.5558725621627723
2021-11-16,-0.0009541930539232579,1.5543879593711667
2021-11-17,-0.0051823714489151185,1.5463325435899842
2021-11-18,-0.004150101754994667,1.539915106187026
2021-11-19,-0.010834508902313049,1.5232308822602363
2021-11-22,-0.010374765651047984,1.5074277188243472
2021-11-23,0.006516985615528731,1.5172516035843748
2021-11-24,0.0016814831786110319,1.5198028366335223
2021-11-26,-0.01561349210864267,1.496073407037052
2021-11-29,-0.0008475354865856211,1.4948054317340511
2021-11-30,-0.009145705575644003,1.4811343813625382
2021-12-01,0.004036453504296522,1.487112911426523
2021-12-02,-0.0011317004019098854,1.4854299451469761
2021-12-03,0.005948177149073563,1.4942655456032488
2021-12-06,-0.004237871550211392,1.4879330401590756
2021-12-07,-0.0012039326079436475,1.4861416690535914
2021-12-08,0.0035222230229440157,1.4913761914556882
2021-12-09,-0.012556223513889408,1.4726501386524775
2021-12-10,0.005434411757528318,1.480653125880696
2021-12-13,-0.008849498057395544,1.4675500889195383
2021-12-14,-0.004121847734493001,1.4615010709102703
2021-12-15,0.003312414662875373,1.4663421684873614
2021-12-16,-0.00099964680210981,1.4648763442278343
2021-12-17,0.005455578177701914,1.4728680916444354
2021-12-20,-0.0039801899903474935,1.46700579680897
2021-12-21,-0.0017315249887051355,1.46446563961322
2021-12-22,0.0026606282142444203,1.4683620382127667
2021-12-23,0.0003266408516152787,1.4688416652394083
2021-12-27,0.005281606319999233,1.4765995086616148
2021-12-28,-0.003100634924923828,1.4720211126549332
2021-12-29,-0.0007299281532129777,1.4709466430026825
2021-12-30,-0.0030005796569825163,1.466532950429182
2021-12-31,-0.002554216821964217,1.462787107297231
2022-01-03,0.013403608232682917,1.4823937326112626
2022-01-04,0.0026271496031068154,1.4862882027175401
2022-01-05,-0.0067605971851200175,1.4762400068779709
2022-01-06,0.004649459703481478,1.4831037253026171
2022-01-07,-0.0012507723592330858,1.481248700157133
2022-01-10,-0.00041621892901420947,1.48063217640955
2022-01-11,0.007212711769853584,1.491311549535163
2022-01-12,-0.0015902397963430117,1.4889400065603462
2022-01-13,-0.003569011981594943,1.4836259618370562
2022-01-14,0.0031423519233710847,1.488288036731798
2022-01-18,-0.0028370267154157348,1.4840657238113564
2022-01-19,-0.0038244088232862765,1.4783900497628755
2022-01-20,-0.003853278237753926,1.4726934015572122
2022-01-21,-0.0069138612728875,1.4625114036813487
2022-01-24,0.005677383571649175,1.4708146418979589
2022-01-25,0.009366128581066198,1.48459048095289
2022-01-26,-0.0032181606191854497,1.47981283033147
2022-01-27,-0.002259345268139079,1.476469422215529
2022-01-28,-0.0014381539591774516,1.4743460318703654
2022-01-31,0.0030526850750233533,1.478846745997276
2022-02-01,0.006132039796480404,1.4879150930966267
2022-02-02,0.002883107885934294,1.4922049128351345
2022-02-03,-0.021098329224222417,1.4607218823141368
2022-02-04,0.00579062778826217,1.4691803790367877
2022-02-07,0.0002720935034598304,1.4695801334733343
2022-02-08,0.009893700004656059,1.4841197184467216
2022-02-09,0.014553460802503249,1.5057187965953582
2022-02-10,-0.014934410089915195,1.4832317746069097
2022-02-11,0.009542654901873192,1.4973857435714764
2022-02-14,-0.0050548135366156825,1.489816737845336
2022-02-15,-0.0012628458290944175,1.487935328991833
2022-02-16,0.0030684178347820004,1.4925009362923136
2022-02-17,-0.015864027873497732,1.468823859837751
2022-02-18,-0.001060410287289354,1.467266303906563
2022-02-22,-0.00359301617245793,1.4619943923473242
2022-02-23,0.0010390337329059971,1.4635134538382926
2022-02-24,-0.00218818927170611,1.460311009399606
2022-02-25,0.007820697588936654,1.4717316601899149
2022-02-28,0.005617292118532914,1.479998806845295
2022-03-01,0.0005863544895792225,1.4808666107902606
2022-03-02,0.0066707252776908085,1.4907450651237475
